,content_id,date_str,month,day,year
630,1799,"Oct 12, 2017",10,12,2017
631,1801,"Oct 9, 2017",10,9,2017
632,1803,missing,12,31,2099
633,1804,"Oct 10, 2017",10,10,2017
634,1805,"Oct 9, 2017",10,9,2017
635,1807,"Oct 9, 2017",10,9,2017
636,1811,"Oct 10, 2017",10,10,2017
637,1812,"Oct 10, 2017",10,10,2017
638,1813,"Oct 10, 2017",10,10,2017
639,1814,"Oct 10, 2017",10,10,2017
640,1815,"Oct 9, 2017",10,9,2017
641,1816,"Oct 10, 2017",10,10,2017
642,1817,"Oct 9, 2017",10,9,2017
643,1818,"Oct 9, 2017",10,9,2017
644,1819,"Oct 11, 2017",10,11,2017
645,1820,missing,12,31,2099
646,1821,missing,12,31,2099
647,1822,"Oct 11, 2017",10,11,2017
648,1823,"Oct 10, 2017",10,10,2017
649,1824,"Oct 10, 2017",10,10,2017
650,1825,"Oct 10, 2017",10,10,2017
651,1826,"Oct 10, 2017",10,10,2017
652,1827,"Oct 10, 2017",10,10,2017
653,1828,"Oct 10, 2017",10,10,2017
654,1829,"Oct 10, 2017",10,10,2017
655,1830,"Oct 10, 2017",10,10,2017
656,1831,"Oct 10, 2017",10,10,2017
657,1832,"Oct 10, 2017",10,10,2017
658,1833,"Oct 10, 2017",10,10,2017
659,1834,"Oct 10, 2017",10,10,2017
660,1835,"Oct 10, 2017",10,10,2017
661,1836,"Oct 10, 2017",10,10,2017
662,1837,"Oct 10, 2017",10,10,2017
663,1838,"Oct 10, 2017",10,10,2017
664,1840,"Oct 10, 2017",10,10,2017
665,1841,"Oct 10, 2017",10,10,2017
666,1842,missing,12,31,2099
667,1843,"Oct 10, 2017",10,10,2017
668,1844,"Oct 10, 2017",10,10,2017
669,1845,"Oct 10, 2017",10,10,2017
670,1846,"Oct 11, 2017",10,11,2017
671,1847,"Oct 10, 2017",10,10,2017
672,1848,"Oct 11, 2017",10,11,2017
673,1849,"Oct 10, 2017",10,10,2017
674,1850,"Oct 10, 2017",10,10,2017
675,1851,missing,12,31,2099
676,1852,"Oct 11, 2017",10,11,2017
677,1853,"Oct 10, 2017",10,10,2017
678,1854,"Oct 10, 2017",10,10,2017
679,1855,"Oct 10, 2017",10,10,2017
680,1856,"Oct 10, 2017",10,10,2017
681,1857,missing,12,31,2099
682,1858,"Oct 5, 2017",10,5,2017
683,1859,"Oct 11, 2017",10,11,2017
684,1860,"Oct 10, 2017",10,10,2017
685,1861,"Oct 10, 2017",10,10,2017
686,1862,"Oct 10, 2017",10,10,2017
687,1864,"Oct 11, 2017",10,11,2017
688,1865,"Oct 11, 2017",10,11,2017
689,1866,"Oct 11, 2017",10,11,2017
690,1867,"Oct 11, 2017",10,11,2017
691,1868,"Oct 11, 2017",10,11,2017
692,1869,"Oct 11, 2017",10,11,2017
693,1870,"Oct 11, 2017",10,11,2017
694,1871,"Oct 11, 2017",10,11,2017
695,1872,"Oct 12, 2017",10,12,2017
696,1873,"Oct 11, 2017",10,11,2017
697,1874,"Oct 11, 2017",10,11,2017
698,1875,missing,12,31,2099
699,1876,"Oct 12, 2017",10,12,2017
700,1877,"Oct 11, 2017",10,11,2017
701,1878,"Oct 11, 2017",10,11,2017
702,1879,"Oct 12, 2017",10,12,2017
703,1880,"Oct 9, 2017",10,9,2017
704,1881,"Oct 10, 2017",10,10,2017
705,1882,"Oct 11, 2017",10,11,2017
706,1883,"Oct 11, 2017",10,11,2017
707,1884,missing,12,31,2099
708,1885,"Oct 11, 2017",10,11,2017
709,1886,"Oct 11, 2017",10,11,2017
710,1887,"Oct 11, 2017",10,11,2017
711,1888,"Oct 13, 2017",10,13,2017
712,1890,"Oct 11, 2017",10,11,2017
713,1891,"Oct 12, 2017",10,12,2017
714,1892,"Oct 10, 2017",10,10,2017
715,1893,"Oct 10, 2017",10,10,2017
716,1894,"Oct 11, 2017",10,11,2017
717,1895,"Oct 11, 2017",10,11,2017
718,1896,"Oct 11, 2017",10,11,2017
719,1897,"Oct 11, 2017",10,11,2017
720,1898,"Oct 11, 2017",10,11,2017
721,1899,"Oct 11, 2017",10,11,2017
722,1900,"Oct 11, 2017",10,11,2017
723,1901,"Oct 11, 2017",10,11,2017
724,1902,"Oct 12, 2017",10,12,2017
725,1903,"Oct 11, 2017",10,11,2017
726,1904,"Oct 12, 2017",10,12,2017
727,1905,"Oct 11, 2017",10,11,2017
728,1906,"Oct 11, 2017",10,11,2017
729,1907,"Oct 12, 2017",10,12,2017
730,1908,"Oct 12, 2017",10,12,2017
731,1909,"May 8, 2017",5,8,2017
732,1910,"Oct 12, 2017",10,12,2017
733,1911,"Oct 12, 2017",10,12,2017
734,1912,"Oct 13, 2017",10,13,2017
735,1913,"Dec 21, 2017",12,21,2017
736,1914,"Oct 11, 2017",10,11,2017
737,1915,"Oct 12, 2017",10,12,2017
738,1916,"Oct 12, 2017",10,12,2017
739,1917,"Oct 12, 2017",10,12,2017
740,1918,"Oct 12, 2017",10,12,2017
741,1919,"Oct 12, 2017",10,12,2017
742,1920,"Oct 12, 2017",10,12,2017
743,1921,"Oct 12, 2017",10,12,2017
744,1922,"Oct 11, 2017",10,11,2017
745,1923,"Oct 12, 2017",10,12,2017
746,1924,"Oct 12, 2017",10,12,2017
747,1925,"Oct 12, 2017",10,12,2017
748,1927,"Oct 12, 2017",10,12,2017
749,1928,"Oct 12, 2017",10,12,2017
750,1929,"Oct 12, 2017",10,12,2017
751,1930,missing,12,31,2099
752,1931,missing,12,31,2099
753,1932,"Oct 13, 2017",10,13,2017
754,1933,"Oct 12, 2017",10,12,2017
755,1934,"Oct 12, 2017",10,12,2017
756,1935,missing,12,31,2099
757,1936,"Oct 16, 2017",10,16,2017
758,1937,"Oct 10, 2017",10,10,2017
759,1938,"Oct 11, 2017",10,11,2017
760,1939,"Oct 13, 2017",10,13,2017
761,1940,"Oct 12, 2017",10,12,2017
762,1941,"Oct 12, 2017",10,12,2017
763,1942,"Oct 12, 2017",10,12,2017
764,1943,"Oct 12, 2017",10,12,2017
765,1944,"Oct 13, 2017",10,13,2017
766,1945,"Oct 13, 2017",10,13,2017
767,1946,"Oct 13, 2017",10,13,2017
768,1947,"Oct 13, 2017",10,13,2017
769,1948,"Oct 12, 2017",10,12,2017
770,1949,missing,12,31,2099
771,1950,"Oct 13, 2017",10,13,2017
772,1951,"Oct 13, 2017",10,13,2017
773,1952,"Oct 13, 2017",10,13,2017
774,1953,"Oct 13, 2017",10,13,2017
775,1954,"Oct 13, 2017",10,13,2017
776,1955,"Oct 12, 2017",10,12,2017
777,1956,"Oct 13, 2017",10,13,2017
778,1957,"Oct 12, 2017",10,12,2017
779,1958,"Oct 13, 2017",10,13,2017
780,1959,"Oct 11, 2017",10,11,2017
781,1960,"Oct 13, 2017",10,13,2017
782,1961,"Oct 13, 2017",10,13,2017
783,1962,"Oct 13, 2017",10,13,2017
784,1963,"Oct 13, 2017",10,13,2017
785,1964,"Oct 13, 2017",10,13,2017
786,1965,"Oct 13, 2017",10,13,2017
787,1966,"Oct 13, 2017",10,13,2017
788,1967,"Oct 13, 2017",10,13,2017
789,1968,"Oct 13, 2017",10,13,2017
790,1969,"Oct 14, 2017",10,14,2017
791,1970,"Sep 12, 2017",9,12,2017
792,1971,"Oct 13, 2017",10,13,2017
793,1972,"Oct 13, 2017",10,13,2017
794,1974,"Oct 13, 2017",10,13,2017
795,1975,"Nov 17, 2017",11,17,2017
796,1976,"Oct 13, 2017",10,13,2017
797,1977,"Oct 13, 2017",10,13,2017
798,1978,"Oct 13, 2017",10,13,2017
799,1979,"Oct 13, 2017",10,13,2017
800,1980,"Oct 13, 2017",10,13,2017
801,1981,"Oct 19, 2017",10,19,2017
802,1982,missing,12,31,2099
803,1983,"Oct 13, 2017",10,13,2017
804,1984,"Oct 13, 2017",10,13,2017
805,1985,missing,12,31,2099
806,1986,"Oct 13, 2017",10,13,2017
807,1987,"Oct 13, 2017",10,13,2017
808,1988,"Oct 14, 2017",10,14,2017
809,1989,"Oct 14, 2017",10,14,2017
810,1990,"Oct 13, 2017",10,13,2017
811,1991,"Oct 14, 2017",10,14,2017
812,1992,"Oct 14, 2017",10,14,2017
813,1993,"Oct 13, 2017",10,13,2017
814,1994,"Oct 16, 2017",10,16,2017
815,1995,"Oct 13, 2017",10,13,2017
816,1996,missing,12,31,2099
817,1997,"Oct 14, 2017",10,14,2017
818,1998,"Oct 13, 2017",10,13,2017
819,1999,"Oct 12, 2017",10,12,2017
820,2000,"Nov 27, 2017",11,27,2017
821,2001,"Oct 12, 2017",10,12,2017
822,2002,"Oct 14, 2017",10,14,2017
823,2003,missing,12,31,2099
824,2004,"Oct 11, 2017",10,11,2017
825,2005,"Oct 14, 2017",10,14,2017
826,2006,"Oct 13, 2017",10,13,2017
827,2007,"Oct 14, 2017",10,14,2017
828,2008,missing,12,31,2099
829,2009,"Aug 23, 2017",8,23,2017
830,2011,"Oct 14, 2017",10,14,2017
831,2012,missing,12,31,2099
832,2014,missing,12,31,2099
833,2015,"Oct 14, 2017",10,14,2017
834,2016,"Oct 14, 2017",10,14,2017
835,2017,"Oct 13, 2017",10,13,2017
836,2018,"Oct 14, 2017",10,14,2017
837,2019,"Oct 14, 2017",10,14,2017
838,2020,"Oct 14, 2017",10,14,2017
839,2021,"Oct 14, 2017",10,14,2017
840,2022,"Oct 14, 2017",10,14,2017
841,2023,"Oct 14, 2017",10,14,2017
842,2024,"Oct 14, 2017",10,14,2017
843,2025,"Oct 16, 2017",10,16,2017
844,2026,missing,12,31,2099
845,2028,"Oct 16, 2017",10,16,2017
846,2029,"Oct 14, 2017",10,14,2017
847,2030,"Oct 14, 2017",10,14,2017
848,2031,"Oct 15, 2017",10,15,2017
849,2032,"Oct 13, 2017",10,13,2017
850,2033,"Oct 15, 2017",10,15,2017
851,2034,"Oct 14, 2017",10,14,2017
852,2035,"Oct 15, 2017",10,15,2017
853,2036,"Oct 15, 2017",10,15,2017
854,2037,"Oct 15, 2017",10,15,2017
855,2038,"Oct 13, 2017",10,13,2017
856,2039,"Oct 13, 2017",10,13,2017
857,2040,"Oct 13, 2017",10,13,2017
858,2041,missing,12,31,2099
859,2042,"Oct 15, 2017",10,15,2017
860,2043,"Oct 11, 2017",10,11,2017
861,2044,"Oct 11, 2017",10,11,2017
862,2045,"Oct 14, 2017",10,14,2017
863,2046,"Oct 15, 2017",10,15,2017
864,2047,"Oct 11, 2017",10,11,2017
865,2048,"Oct 15, 2017",10,15,2017
866,2049,"Oct 14, 2017",10,14,2017
867,2050,"Oct 16, 2017",10,16,2017
868,2051,"Oct 10, 2017",10,10,2017
869,2052,"Dec 5, 2017",12,5,2017
870,2053,"Oct 16, 2017",10,16,2017
871,2055,"Oct 13, 2017",10,13,2017
872,2056,"Oct 16, 2017",10,16,2017
873,2057,"Oct 15, 2017",10,15,2017
874,2058,"Oct 15, 2017",10,15,2017
875,2059,"Oct 16, 2017",10,16,2017
876,2060,"Oct 16, 2017",10,16,2017
877,2061,"Oct 16, 2017",10,16,2017
878,2062,"Oct 15, 2017",10,15,2017
879,2063,"Oct 16, 2017",10,16,2017
880,2064,missing,12,31,2099
881,2066,"Oct 16, 2017",10,16,2017
882,2067,"Oct 17, 2017",10,17,2017
883,2068,"Oct 16, 2017",10,16,2017
884,2069,"Oct 16, 2017",10,16,2017
885,2070,missing,12,31,2099
886,2071,"Oct 16, 2017",10,16,2017
887,2072,"Oct 17, 2017",10,17,2017
888,2073,"Oct 16, 2017",10,16,2017
889,2074,"Oct 16, 2017",10,16,2017
890,2075,"Oct 16, 2017",10,16,2017
891,2076,"Oct 16, 2017",10,16,2017
892,2077,"Oct 16, 2017",10,16,2017
893,2078,"Oct 16, 2017",10,16,2017
894,2079,"Oct 16, 2017",10,16,2017
895,2080,"Oct 15, 2017",10,15,2017
896,2081,"Oct 16, 2017",10,16,2017
897,2082,"Oct 16, 2017",10,16,2017
898,2083,"Oct 16, 2017",10,16,2017
899,2085,missing,12,31,2099
900,2086,"Oct 16, 2017",10,16,2017
901,2088,"Oct 16, 2017",10,16,2017
902,2089,"Oct 16, 2017",10,16,2017
903,2090,"Oct 16, 2017",10,16,2017
904,2091,"Oct 17, 2017",10,17,2017
905,2093,"Oct 16, 2017",10,16,2017
906,2095,"Oct 16, 2017",10,16,2017
907,2096,"Oct 16, 2017",10,16,2017
908,2098,"Oct 16, 2017",10,16,2017
909,2099,"Oct 16, 2017",10,16,2017
910,2103,"Oct 16, 2017",10,16,2017
911,2104,"Oct 17, 2017",10,17,2017
912,2107,"Oct 16, 2017",10,16,2017
913,2108,"Oct 16, 2017",10,16,2017
914,2109,"Oct 16, 2017",10,16,2017
915,2110,"Oct 17, 2017",10,17,2017
916,2112,"Oct 17, 2017",10,17,2017
917,2113,"Oct 16, 2017",10,16,2017
918,2114,"Oct 17, 2017",10,17,2017
919,2115,missing,12,31,2099
920,2116,"Oct 17, 2017",10,17,2017
921,2117,missing,12,31,2099
922,2119,"Oct 17, 2017",10,17,2017
923,2120,"Oct 18, 2017",10,18,2017
924,2121,"Oct 17, 2017",10,17,2017
925,2122,missing,12,31,2099
926,2123,"Oct 18, 2017",10,18,2017
927,2124,"Oct 17, 2017",10,17,2017
928,2125,"Oct 18, 2017",10,18,2017
929,2126,"Oct 13, 2017",10,13,2017
930,2127,"Oct 17, 2017",10,17,2017
931,2128,"Oct 17, 2017",10,17,2017
932,2129,"Oct 14, 2017",10,14,2017
933,2130,missing,12,31,2099
934,2131,"Oct 17, 2017",10,17,2017
935,2132,"Oct 17, 2017",10,17,2017
936,2133,"Oct 17, 2017",10,17,2017
937,2135,"Oct 17, 2017",10,17,2017
938,2136,"Oct 17, 2017",10,17,2017
939,2137,"Oct 18, 2017",10,18,2017
940,2138,"Oct 17, 2017",10,17,2017
941,2139,"Oct 17, 2017",10,17,2017
942,2140,missing,12,31,2099
943,2141,"Jun 27, 2017",6,27,2017
944,2142,"Oct 13, 2017",10,13,2017
945,2143,missing,12,31,2099
946,2144,"Oct 17, 2017",10,17,2017
947,2145,missing,12,31,2099
948,2146,"Oct 18, 2017",10,18,2017
949,2147,"Oct 17, 2017",10,17,2017
950,2148,"Oct 20, 2017",10,20,2017
951,2149,"Oct 17, 2017",10,17,2017
952,2150,"Oct 17, 2017",10,17,2017
953,2151,"Oct 18, 2017",10,18,2017
954,2152,"Oct 16, 2017",10,16,2017
955,2153,"Oct 18, 2017",10,18,2017
956,2154,"Oct 17, 2017",10,17,2017
957,2155,"Oct 18, 2017",10,18,2017
958,2156,"Oct 17, 2017",10,17,2017
959,2157,"Oct 17, 2017",10,17,2017
960,2158,"Oct 17, 2017",10,17,2017
961,2160,"Oct 18, 2017",10,18,2017
962,2161,"Oct 18, 2017",10,18,2017
963,2162,"Oct 18, 2017",10,18,2017
964,2163,"Oct 19, 2017",10,19,2017
965,2164,"Oct 18, 2017",10,18,2017
966,2165,"Oct 18, 2017",10,18,2017
967,2166,"Oct 19, 2017",10,19,2017
968,2167,"Oct 18, 2017",10,18,2017
969,2168,"Oct 19, 2017",10,19,2017
970,2169,"Oct 18, 2017",10,18,2017
971,2170,"Oct 19, 2017",10,19,2017
972,2171,"Oct 18, 2017",10,18,2017
973,2172,"Oct 18, 2017",10,18,2017
974,2173,"Oct 18, 2017",10,18,2017
975,2174,"Oct 18, 2017",10,18,2017
976,2175,"Oct 18, 2017",10,18,2017
977,2176,missing,12,31,2099
978,2177,"Oct 18, 2017",10,18,2017
979,2178,"Oct 18, 2017",10,18,2017
980,2179,"Oct 18, 2017",10,18,2017
981,2180,"Oct 18, 2017",10,18,2017
982,2181,missing,12,31,2099
983,2182,"Oct 17, 2017",10,17,2017
984,2183,"Oct 18, 2017",10,18,2017
985,2185,"Oct 19, 2017",10,19,2017
986,2187,"Oct 17, 2017",10,17,2017
987,2189,"Oct 18, 2017",10,18,2017
988,2190,"Oct 18, 2017",10,18,2017
989,2191,"Oct 19, 2017",10,19,2017
990,2193,"Oct 18, 2017",10,18,2017
991,2195,"Oct 18, 2017",10,18,2017
992,2196,"Oct 17, 2017",10,17,2017
993,2198,"Oct 24, 2017",10,24,2017
994,2206,"Oct 18, 2017",10,18,2017
995,2208,"Oct 18, 2017",10,18,2017
996,2209,"Oct 18, 2017",10,18,2017
997,2210,"Oct 18, 2017",10,18,2017
998,2211,"Oct 19, 2017",10,19,2017
999,2212,missing,12,31,2099
1000,2213,"Oct 18, 2017",10,18,2017
1001,2214,"Nov 28, 2017",11,28,2017
1002,2215,missing,12,31,2099
1003,2216,missing,12,31,2099
1004,2217,"Oct 26, 2017",10,26,2017
1005,2218,"Oct 20, 2017",10,20,2017
1006,2219,"Oct 19, 2017",10,19,2017
1007,2220,"Oct 19, 2017",10,19,2017
1008,2221,missing,12,31,2099
1009,2222,"Oct 19, 2017",10,19,2017
1010,2223,"Oct 19, 2017",10,19,2017
1011,2224,"Oct 20, 2017",10,20,2017
1012,2225,"Oct 19, 2017",10,19,2017
1013,2226,"Oct 20, 2017",10,20,2017
1014,2227,missing,12,31,2099
1015,2228,"Oct 19, 2017",10,19,2017
1016,2229,"Oct 19, 2017",10,19,2017
1017,2230,"Oct 19, 2017",10,19,2017
1018,2231,"Oct 17, 2017",10,17,2017
1019,2232,"Oct 18, 2017",10,18,2017
1020,2233,"Oct 18, 2017",10,18,2017
1021,2234,"Sep 6, 2017",9,6,2017
1022,2235,"Oct 26, 2017",10,26,2017
1023,2236,"Oct 19, 2017",10,19,2017
1024,2237,"Oct 19, 2017",10,19,2017
1025,2238,"Oct 20, 2017",10,20,2017
1026,2239,"Oct 19, 2017",10,19,2017
1027,2240,"Oct 19, 2017",10,19,2017
1028,2241,missing,12,31,2099
1029,2242,"Oct 19, 2017",10,19,2017
1030,2243,"Oct 18, 2017",10,18,2017
1031,2245,"Oct 19, 2017",10,19,2017
1032,2247,"Oct 18, 2017",10,18,2017
1033,2248,"Sep 26, 2017",9,26,2017
1034,2251,"Oct 16, 2017",10,16,2017
1035,2254,"Oct 19, 2017",10,19,2017
1036,2264,"Oct 18, 2017",10,18,2017
1037,2265,"Oct 17, 2017",10,17,2017
1038,2266,"Oct 20, 2017",10,20,2017
1039,2274,"Oct 19, 2017",10,19,2017
1040,2275,"Oct 19, 2017",10,19,2017
1041,2276,"Oct 19, 2017",10,19,2017
1042,2283,"Oct 20, 2017",10,20,2017
1043,2284,"Oct 20, 2017",10,20,2017
1044,2285,missing,12,31,2099
1045,2286,"Dec 2, 2017",12,2,2017
1046,2287,"Oct 25, 2017",10,25,2017
1047,2288,"Oct 21, 2017",10,21,2017
1048,2289,"Oct 19, 2017",10,19,2017
1049,2290,"Aug 21, 2017",8,21,2017
1050,2291,"Oct 20, 2017",10,20,2017
1051,2292,"Oct 20, 2017",10,20,2017
1052,2293,"Oct 20, 2017",10,20,2017
1053,2294,"Oct 20, 2017",10,20,2017
1054,2295,"Oct 20, 2017",10,20,2017
1055,2296,"Oct 20, 2017",10,20,2017
1056,2297,"Oct 19, 2017",10,19,2017
1057,2298,"Oct 22, 2017",10,22,2017
1058,2299,"Oct 19, 2017",10,19,2017
1059,2300,"Oct 19, 2017",10,19,2017
1060,2301,"Oct 20, 2017",10,20,2017
1061,2302,"Oct 20, 2017",10,20,2017
1062,2303,"Oct 20, 2017",10,20,2017
1063,2304,"Oct 20, 2017",10,20,2017
1064,2305,"Oct 20, 2017",10,20,2017
1065,2306,"Oct 20, 2017",10,20,2017
1066,2307,"Oct 20, 2017",10,20,2017
1067,2308,"Oct 20, 2017",10,20,2017
1068,2309,"Oct 23, 2017",10,23,2017
1069,2310,"Oct 20, 2017",10,20,2017
1070,2311,"Oct 20, 2017",10,20,2017
1071,2312,"Oct 21, 2017",10,21,2017
1072,2313,"Oct 20, 2017",10,20,2017
1073,2314,"Oct 20, 2017",10,20,2017
1074,2315,"Oct 20, 2017",10,20,2017
1075,2316,"Oct 23, 2017",10,23,2017
1076,2322,"Oct 21, 2017",10,21,2017
1077,2324,"Oct 20, 2017",10,20,2017
1078,2326,"Oct 20, 2017",10,20,2017
1079,2327,"Oct 20, 2017",10,20,2017
1080,2336,"Oct 24, 2017",10,24,2017
1081,2338,"Oct 21, 2017",10,21,2017
1082,2339,"Oct 21, 2017",10,21,2017
1083,2340,"Oct 21, 2017",10,21,2017
1084,2341,"Oct 21, 2017",10,21,2017
1085,2342,"Oct 20, 2017",10,20,2017
1086,2343,"Oct 21, 2017",10,21,2017
1087,2344,"Oct 20, 2017",10,20,2017
1088,2345,"Oct 20, 2017",10,20,2017
1089,2346,"Oct 13, 2017",10,13,2017
1090,2347,"Oct 21, 2017",10,21,2017
1091,2348,"Oct 19, 2017",10,19,2017
1092,2349,"Oct 19, 2017",10,19,2017
1093,2350,"Oct 20, 2017",10,20,2017
1094,2351,"Oct 20, 2017",10,20,2017
1095,2352,"Oct 20, 2017",10,20,2017
1096,2353,missing,12,31,2099
1097,2354,"Oct 21, 2017",10,21,2017
1098,2355,"Oct 24, 2017",10,24,2017
1099,2356,"Oct 21, 2017",10,21,2017
1100,2357,"Oct 21, 2017",10,21,2017
1101,2358,"Oct 21, 2017",10,21,2017
1102,2359,"Oct 21, 2017",10,21,2017
1103,2360,"Oct 21, 2017",10,21,2017
1104,2361,"Oct 21, 2017",10,21,2017
1105,2364,"Oct 22, 2017",10,22,2017
1106,2365,"Oct 21, 2017",10,21,2017
1107,2368,"Oct 22, 2017",10,22,2017
1108,2373,"Oct 21, 2017",10,21,2017
1109,2374,"Oct 21, 2017",10,21,2017
1110,2375,"Oct 21, 2017",10,21,2017
1111,2386,"Oct 22, 2017",10,22,2017
1112,2387,missing,12,31,2099
1113,2388,"Oct 23, 2017",10,23,2017
1114,2389,"Oct 22, 2017",10,22,2017
1115,2390,"Oct 22, 2017",10,22,2017
1116,2391,missing,12,31,2099
1117,2392,"Oct 22, 2017",10,22,2017
1118,2393,"Oct 22, 2017",10,22,2017
1119,2394,missing,12,31,2099
1120,2395,"Oct 20, 2017",10,20,2017
1121,2396,"Oct 20, 2017",10,20,2017
1122,2397,"Oct 20, 2017",10,20,2017
1123,2398,"Oct 18, 2017",10,18,2017
1124,2399,"Oct 20, 2017",10,20,2017
1125,2400,"Oct 19, 2017",10,19,2017
1126,2401,missing,12,31,2099
1127,2402,missing,12,31,2099
1128,2403,"Oct 22, 2017",10,22,2017
1129,2404,missing,12,31,2099
1130,2405,"Oct 22, 2017",10,22,2017
1131,2406,"Oct 22, 2017",10,22,2017
1132,2407,"Oct 22, 2017",10,22,2017
1133,2408,"Oct 22, 2017",10,22,2017
1134,2409,"Oct 22, 2017",10,22,2017
1135,2410,"Oct 23, 2017",10,23,2017
1136,2411,"Oct 19, 2017",10,19,2017
1137,2412,"Oct 23, 2017",10,23,2017
1138,2413,"Oct 22, 2017",10,22,2017
1139,2417,"Oct 23, 2017",10,23,2017
1140,2418,missing,12,31,2099
1141,2419,"Oct 23, 2017",10,23,2017
1142,2424,"Oct 20, 2017",10,20,2017
1143,2428,"Mar 30, 2017",3,30,2017
1144,2429,"Oct 24, 2017",10,24,2017
1145,2430,"Oct 22, 2017",10,22,2017
1146,2431,"Oct 20, 2017",10,20,2017
1147,2432,"Oct 24, 2017",10,24,2017
1148,2433,"Oct 21, 2017",10,21,2017
1149,2434,"Oct 20, 2017",10,20,2017
1150,2435,"Oct 23, 2017",10,23,2017
1151,2436,"Oct 24, 2017",10,24,2017
1152,2437,"Oct 24, 2017",10,24,2017
1153,2438,"Oct 24, 2017",10,24,2017
1154,2440,missing,12,31,2099
1155,2441,"Oct 23, 2017",10,23,2017
1156,2442,"Oct 23, 2017",10,23,2017
1157,2443,"Oct 23, 2017",10,23,2017
1158,2444,"Oct 23, 2017",10,23,2017
1159,2445,"Dec 15, 2017",12,15,2017
1160,2447,"Oct 23, 2017",10,23,2017
1161,2448,"Oct 23, 2017",10,23,2017
1162,2449,"Oct 23, 2017",10,23,2017
1163,2450,"Oct 23, 2017",10,23,2017
1164,2451,"Oct 23, 2017",10,23,2017
1165,2453,"Oct 23, 2017",10,23,2017
1166,2455,"Oct 23, 2017",10,23,2017
1167,2456,"Oct 24, 2017",10,24,2017
1168,2458,"Oct 23, 2017",10,23,2017
1169,2460,"Oct 24, 2017",10,24,2017
1170,2461,"Oct 23, 2017",10,23,2017
1171,2463,"Oct 24, 2017",10,24,2017
1172,2464,"Oct 23, 2017",10,23,2017
1173,2466,"Oct 29, 2017",10,29,2017
1174,2473,"Oct 24, 2017",10,24,2017
1175,2474,"Oct 23, 2017",10,23,2017
1176,2476,"Oct 23, 2017",10,23,2017
1177,2482,"Oct 24, 2017",10,24,2017
1178,2483,"Oct 23, 2017",10,23,2017
1179,2484,"Oct 23, 2017",10,23,2017
1180,2486,"Oct 23, 2017",10,23,2017
1181,2505,"Oct 24, 2017",10,24,2017
1182,2506,"Oct 24, 2017",10,24,2017
1183,2507,"Oct 25, 2017",10,25,2017
1184,2508,"Oct 24, 2017",10,24,2017
1185,2509,"Oct 25, 2017",10,25,2017
1186,2510,"Oct 24, 2017",10,24,2017
1187,2511,"Oct 24, 2017",10,24,2017
1188,2512,"Oct 24, 2017",10,24,2017
1189,2514,"Oct 24, 2017",10,24,2017
1190,2515,"Oct 24, 2017",10,24,2017
1191,2516,"Oct 24, 2017",10,24,2017
1192,2517,"Oct 24, 2017",10,24,2017
1193,2518,"Oct 24, 2017",10,24,2017
1194,2519,"Oct 24, 2017",10,24,2017
1195,2520,"Oct 24, 2017",10,24,2017
1196,2521,"Oct 23, 2017",10,23,2017
1197,2522,missing,12,31,2099
1198,2523,"Oct 23, 2017",10,23,2017
1199,2524,"Oct 23, 2017",10,23,2017
1200,2525,"Nov 14, 2017",11,14,2017
1201,2526,"Oct 25, 2017",10,25,2017
1202,2528,"Oct 24, 2017",10,24,2017
1203,2530,"Oct 24, 2017",10,24,2017
1204,2531,"Oct 24, 2017",10,24,2017
1205,2532,"Oct 24, 2017",10,24,2017
1206,2534,"Oct 24, 2017",10,24,2017
1207,2535,"Oct 24, 2017",10,24,2017
1208,2537,"Oct 24, 2017",10,24,2017
1209,2538,"Oct 29, 2017",10,29,2017
1210,2539,"Oct 24, 2017",10,24,2017
1211,2543,"Oct 25, 2017",10,25,2017
1212,2545,"Oct 25, 2017",10,25,2017
1213,2546,"Oct 24, 2017",10,24,2017
1214,2548,"Oct 25, 2017",10,25,2017
1215,2556,"Oct 24, 2017",10,24,2017
1216,2558,"Oct 24, 2017",10,24,2017
1217,2559,"Oct 23, 2017",10,23,2017
1218,2560,missing,12,31,2099
1219,2561,"Oct 24, 2017",10,24,2017
1220,2562,missing,12,31,2099
1221,2563,"Oct 25, 2017",10,25,2017
1222,2565,"Oct 26, 2017",10,26,2017
1223,2566,"Oct 26, 2017",10,26,2017
1224,2567,"Oct 25, 2017",10,25,2017
1225,2568,"Oct 26, 2017",10,26,2017
1226,2569,"Oct 25, 2017",10,25,2017
1227,2570,"Oct 24, 2017",10,24,2017
1228,2571,"Oct 24, 2017",10,24,2017
1229,2572,"Oct 25, 2017",10,25,2017
1230,2573,"Oct 21, 2017",10,21,2017
1231,2574,"Oct 25, 2017",10,25,2017
1232,2575,"Oct 23, 2017",10,23,2017
1233,2576,"Oct 25, 2017",10,25,2017
1234,2577,"Oct 25, 2017",10,25,2017
1235,2578,"Oct 25, 2017",10,25,2017
1236,2580,"Oct 25, 2017",10,25,2017
1237,2582,"Oct 25, 2017",10,25,2017
1238,2584,missing,12,31,2099
1239,2585,"Oct 25, 2017",10,25,2017
1240,2587,missing,12,31,2099
1241,2589,"Oct 26, 2017",10,26,2017
1242,2590,"Oct 26, 2017",10,26,2017
1243,2592,"Oct 25, 2017",10,25,2017
1244,2593,"Oct 26, 2017",10,26,2017
1245,2595,"Oct 25, 2017",10,25,2017
